nan,nan,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
502589,1675,140907293779642,63020168514721,32792,6039,2602789241442,000000110000001100000000,38952,38843,0,0,0,0,32740,32740,20,11,610,596,606,3233,1730,14673,9914,35121,32807,57116889587968669784519761100537856,58538,0,0,0,0,1111111111
502890,1676,141087686010373,73160575683924,32792,8713,2611379176036,000000110000001100000000,39031,38914,0,0,0,0,32740,32740,20,11,612,596,608,3412,1568,17034,9733,35176,32849,57116889587968669784519761100537856,59432,0,0,0,0,1111111111
503190,1677,141220823967395,72945836821779,32790,6030,2619969372774,000000110000001100000000,39153,39046,0,0,0,0,32740,32740,20,11,614,600,610,3347,1713,16984,9891,35084,32880,57116889587968669784519761100537856,60329,0,0,0,0,1111111111
503490,1678,140366117807709,69067479321878,32791,7222,2637149373034,000000110000001100000000,39338,39214,0,0,0,0,32740,32740,20,11,618,602,614,3350,1682,16081,9821,34967,32681,57116889587968669784519761100537856,61225,0,0,0,0,1111111111
503790,1679,141117726926516,72537813027939,32790,9217,2654329635438,000000110000001100000000,39541,39415,0,0,0,0,32740,32740,20,11,622,608,618,3171,1684,16889,9908,34812,32856,57116889587968669784519761100537856,62120,0,0,0,0,1111111111
504090,1680,141225126340218,76167060917489,32791,6114,2680099701362,000000110000001100000000,39780,39641,0,0,0,0,32740,32740,20,11,626,612,624,3313,1692,17734,9850,35197,32881,57116889587968669784519761100537856,63016,0,0,0,0,1111111111
504390,1681,140709723383488,74985948777577,32790,6667,2697279832696,000000110000001100000000,40004,39860,0,0,0,0,32740,32740,20,11,632,616,628,3177,1751,17459,9920,35092,32761,57116889587968669784519761100537856,63911,0,0,0,0,1111111111
504690,1682,140958830831309,70682384665838,32792,5846,2723050029692,000000110000001100000000,40259,40087,0,0,0,0,32740,32740,20,11,636,622,634,3310,1646,16457,9933,35082,32819,57116889587968669784519761100537856,64807,0,0,0,0,1111111111
504990,1683,140950227461840,67439685930138,32790,9176,2740230161026,000000110000001100000000,40487,40293,0,0,0,0,32740,32740,20,11,642,626,638,3226,1670,15702,9936,34877,32817,57116889587968669784519761100537856,166,0,0,0,0,1111111111
505290,1684,140971723335369,63445369818275,32792,9136,2757410292358,000000110000001100000000,40656,40457,0,0,0,0,32740,32740,20,11,646,630,642,3235,1723,14772,9929,35198,32822,57116889587968669784519761100537856,1063,0,0,0,0,1111111111
505590,1685,140628104324804,70592188779660,32791,9158,2766000358024,000000110000001100000000,40757,40581,0,0,0,0,32740,32740,20,11,648,632,644,3212,1622,16436,9924,34868,32742,57116889587968669784519761100537856,1957,0,0,0,0,1111111111
505890,1686,141156404045524,77154900905172,32792,6426,2766000358022,000000110000001100000000,40677,40575,0,0,0,0,32740,32740,20,11,646,632,644,3284,1654,17964,9940,35154,32865,57116889587968669784519761100537856,2854,0,0,0,0,1111111111
506190,1687,140902995338918,67332314631272,32793,9083,2748820226692,000000110000001100000000,40484,40412,0,0,0,0,32740,32740,20,11,644,628,640,3176,1714,15677,9894,35068,32806,57116889587968669784519761100537856,3748,0,0,0,0,1111111111
506490,1688,141053322536657,74144118803547,32789,8731,2731640095360,000000110000001100000000,40238,40199,0,0,0,0,32740,32740,20,11,640,624,636,3163,1501,17263,9937,35119,32841,57116889587968669784519761100537856,4645,0,0,0,0,1111111111
506790,1689,140636705990298,67121860709540,32790,8318,2705869898362,000000110000001100000000,39961,39931,0,0,0,0,32740,32740,20,11,634,618,630,3236,1706,15628,9882,35047,32744,57116889587968669784519761100537856,5539,0,0,0,0,1111111111
507090,1690,140903001368248,71090410818874,32789,5768,2680099701362,000000110000001100000000,39650,39644,0,0,0,0,32740,32740,20,11,626,612,624,3386,1711,16552,9912,35160,32806,57116889587968669784519761100537856,6436,0,0,0,0,1111111111
507390,1691,140542209500747,67340903386376,32791,5479,2645739569772,000000110000001100000000,39357,39342,0,0,0,0,32740,32740,20,11,620,606,616,3336,1696,15679,9803,34937,32722,57116889587968669784519761100537856,7330,0,0,0,0,1111111111
507690,1692,140383308228285,62547719818627,32791,5483,2619969372774,000000110000001100000000,39077,39052,0,0,0,0,32740,32740,20,11,614,600,610,3459,1695,14563,9917,35128,32685,57116889587968669784519761100537856,8227,0,0,0,0,1111111111
507990,1693,140997486782014,73701745364258,32788,5633,2611379176034,000000110000001100000000,38962,38877,0,0,0,0,32740,32740,20,11,610,596,608,3362,1626,17160,9790,35101,32828,57116889587968669784519761100537856,9121,0,0,0,0,1111111111
508290,1694,141006081894099,79190716452317,32791,8882,2611379176034,000000110000001100000000,38969,38846,0,0,0,0,32740,32740,20,11,610,596,608,3549,1670,18438,9939,35180,32830,57116889587968669784519761100537856,10018,0,0,0,0,1111111111
508590,1695,141207941162453,77438366649608,32792,7910,2611379176036,000000110000001100000000,39037,38924,0,0,0,0,32740,32740,20,11,612,596,608,3336,1622,18030,9685,35116,32877,57116889587968669784519761100537856,10912,0,0,0,0,1111111111
508890,1696,141061908014714,77708952603969,32793,6730,2619969241702,000000110000001100000000,39169,39045,0,0,0,0,32740,32740,20,11,614,598,610,3393,1668,18093,9850,35051,32843,57116889587968669784519761100537856,11809,0,0,0,0,1111111111
509190,1697,141100552693440,77958054612304,32793,9175,2637149373034,000000110000001100000000,39326,39206,0,0,0,0,32740,32740,20,11,618,602,614,3408,1575,18151,9920,34898,32852,57116889587968669784519761100537856,12703,0,0,0,0,1111111111
509490,1698,141190758540871,71468356668640,32792,6560,2654329504366,000000110000001100000000,39532,39394,0,0,0,0,32740,32740,20,11,622,606,618,3296,1539,16640,9799,35074,32873,57116889587968669784519761100537856,13600,0,0,0,0,1111111111
509790,1699,140559405819588,79435534109914,32789,7333,2671509766770,000000110000001100000000,39732,39586,0,0,0,0,32740,32740,20,11,626,612,622,3290,1739,18495,9924,35188,32726,57116889587968669784519761100537856,14496,0,0,0,0,1111111111
510090,1700,140817100252834,66658003848136,32791,7243,2688689898102,000000110000001100000000,39948,39784,0,0,0,0,32740,32740,20,11,630,616,626,3016,1700,15520,9890,35133,32786,57116889587968669784519761100537856,15391,0,0,0,0,1111111111
510390,1701,141152087516840,74938696862836,32790,5939,2714459964026,000000110000001100000000,40184,40001,0,0,0,0,32740,32740,20,11,634,620,632,3188,1640,17448,9896,34825,32864,57116889587968669784519761100537856,16288,0,0,0,0,1111111111
510690,1702,140821385717426,74157017664570,32792,9132,2731640095360,000000110000001100000000,40401,40205,0,0,0,0,32740,32740,20,11,640,624,636,3130,1714,17266,9906,34988,32787,57116889587968669784519761100537856,17182,0,0,0,0,1111111111
510990,1703,141074802550456,79375399718123,32792,7980,2748820226692,000000110000001100000000,40574,40378,0,0,0,0,32740,32740,20,11,644,628,640,3307,1665,18481,9912,35198,32846,57116889587968669784519761100537856,18079,0,0,0,0,1111111111
511290,1704,140860048287283,77837799656549,32792,5778,2757410292358,000000110000001100000000,40681,40492,0,0,0,0,32740,32740,20,11,646,630,642,3173,1638,18123,9779,35108,32796,57116889587968669784519761100537856,18973,0,0,0,0,1111111111
511590,1705,141061915682524,63797547830461,32790,9162,2757410292358,000000110000001100000000,40595,40500,0,0,0,0,32740,32740,20,11,646,630,642,3261,1581,14854,9948,35168,32843,57116889587968669784519761100537856,19870,0,0,0,0,1111111111
511890,1706,141246597703352,78245821877460,32794,8348,2740230292098,000000110000001100000000,40407,40344,0,0,0,0,32740,32740,20,11,642,628,638,3284,1643,18218,9912,35144,32886,57116889587968669784519761100537856,20764,0,0,0,0,1111111111
512190,1707,141096268867059,80440543874203,32792,6650,2723050029694,000000110000001100000000,40166,40120,0,0,0,0,32740,32740,20,11,638,622,634,3227,1547,18729,9715,35068,32851,57116889587968669784519761100537856,21661,0,0,0,0,1111111111
512490,1708,141079096272589,70063904722139,32790,9238,2697279832696,000000110000001100000000,39882,39857,0,0,0,0,32740,32740,20,11,632,616,628,3291,1575,16313,9933,35179,32847,57116889587968669784519761100537856,22555,0,0,0,0,1111111111
512790,1709,141100568618535,77292334877933,32791,7193,2671509635698,000000110000001100000000,39589,39576,0,0,0,0,32740,32740,20,11,626,610,622,3309,1578,17996,9767,35141,32852,57116889587968669784519761100537856,23452,0,0,0,0,1111111111
513090,1710,140868629308987,70248595066164,32791,5935,2645739438700,000000110000001100000000,39293,39282,0,0,0,0,32740,32740,20,11,620,604,616,3380,1678,16356,9787,34972,32798,57116889587968669784519761100537856,24346,0,0,0,0,1111111111
513390,1711,140898700895860,69114724093264,32790,5555,2619969241700,000000110000001100000000,39019,38990,0,0,0,0,32740,32740,20,11,612,598,610,3408,1684,16092,9844,35076,32805,57116889587968669784519761100537856,25243,0,0,0,0,1111111111
513690,1712,140520732501544,69703131860245,32791,6695,2602789110370,000000110000001100000000,38918,38828,0,0,0,0,32740,32740,20,11,610,594,606,3349,1642,16229,9768,34904,32717,57116889587968669784519761100537856,26137,0,0,0,0,1111111111
513990,1713,141096255104724,80822797864418,32791,8475,2602789110370,000000110000001100000000,38916,38806,0,0,0,0,32740,32740,20,11,610,594,606,3554,1576,18818,9940,34858,32851,57116889587968669784519761100537856,27034,0,0,0,0,1111111111
514290,1714,140748384118389,77339588562252,32790,7950,2611379176034,000000110000001100000000,38992,38865,0,0,0,0,32740,32740,20,11,610,596,608,3404,1716,18007,9845,35184,32770,57116889587968669784519761100537856,27928,0,0,0,0,1111111111
514590,1715,141023246296778,65644388945294,32789,6864,2619969241702,000000110000001100000000,39122,39009,0,0,0,0,32740,32740,20,11,614,598,610,3470,1660,15284,9930,34944,32834,57116889587968669784519761100537856,28825,0,0,0,0,1111111111
514890,1716,141173583193744,74534975245571,32791,6822,2637149373032,000000110000001100000000,39303,39177,0,0,0,0,32740,32740,20,11,616,602,614,3331,1721,17354,9872,35143,32869,57116889587968669784519761100537856,29719,0,0,0,0,1111111111
515190,1717,141238001608349,77756198685766,32792,9085,2654329504364,000000110000001100000000,39502,39365,0,0,0,0,32740,32740,20,11,620,606,618,3142,1690,18104,9885,35050,32884,57116889587968669784519761100537856,30616,0,0,0,0,1111111111
515490,1718,141122046731899,71004498038017,32791,6150,2671509635698,000000110000001100000000,39714,39570,0,0,0,0,32740,32740,20,11,626,610,622,3329,1506,16532,9851,35191,32857,57116889587968669784519761100537856,31512,0,0,0,0,1111111111
515790,1719,141006063675059,63642931825971,32790,8621,2688689898102,000000110000001100000000,39928,39774,0,0,0,0,32740,32740,20,11,630,616,626,3379,1624,14818,9907,34902,32830,57116889587968669784519761100537856,32407,0,0,0,0,1111111111
516090,1720,141040442877577,66645106298039,32792,7489,2714459964026,000000110000001100000000,40155,39973,0,0,0,0,32740,32740,20,11,634,620,632,3255,1507,15517,9865,35199,32838,57116889587968669784519761100537856,33304,0,0,0,0,1111111111
516390,1721,141027555616432,65670152785013,32791,7564,2731640095358,000000110000001100000000,40379,40180,0,0,0,0,32740,32740,20,11,638,624,636,3189,1569,15290,9904,35163,32835,57116889587968669784519761100537856,34198,0,0,0,0,1111111111
516690,1722,140851459204757,75716084108411,32793,6810,2740230292098,000000110000001100000000,40550,40360,0,0,0,0,32740,32740,20,11,642,628,638,3195,1612,17629,9877,35121,32794,57116889587968669784519761100537856,35095,0,0,0,0,1111111111
516990,1723,140718316660348,61723080854633,32791,6301,2757410292358,000000110000001100000000,40664,40472,0,0,0,0,32740,32740,20,11,646,630,642,3177,1615,14371,9852,35143,32763,57116889587968669784519761100537856,35989,0,0,0,0,1111111111
517290,1724,141074800846453,78769804807281,32789,5724,2757410292356,000000110000001100000000,40569,40483,0,0,0,0,32740,32740,20,11,644,630,642,3185,1596,18340,9845,35172,32846,57116889587968669784519761100537856,36886,0,0,0,0,1111111111
517590,1725,141143522223814,77073284402370,32788,8550,2740230161026,000000110000001100000000,40387,40336,0,0,0,0,32740,32740,20,11,642,626,638,3266,1469,17945,9926,35201,32862,57116889587968669784519761100537856,37780,0,0,0,0,1111111111
517890,1726,141156405225160,67585714359583,32789,6004,2723050029692,000000110000001100000000,40152,40099,0,0,0,0,32740,32740,20,11,636,622,634,3359,1663,15736,9928,35172,32865,57116889587968669784519761100537856,38677,0,0,0,0,1111111111
518190,1727,140177141737174,63033052368214,32791,9228,2697279832696,000000110000001100000000,39881,39845,0,0,0,0,32740,32740,20,11,632,616,628,3414,1714,14676,9942,35005,32637,57116889587968669784519761100537856,39571,0,0,0,0,1111111111
518490,1728,141152110454227,78606599982250,32790,6762,2671509635696,000000110000001100000000,39584,39562,0,0,0,0,32740,32740,20,11,624,610,622,3242,1656,18302,9683,35175,32864,57116889587968669784519761100537856,40468,0,0,0,0,1111111111
518790,1729,140705424549580,71412533693800,32792,6497,2645739438698,000000110000001100000000,39287,39272,0,0,0,0,32740,32740,20,11,618,604,616,3432,1716,16627,9932,35033,32760,57116889587968669784519761100537856,41362,0,0,0,0,1111111111
519090,1730,140838572992167,69226394094879,32791,6831,2619969241700,000000110000001100000000,39001,38982,0,0,0,0,32740,32740,20,11,612,598,610,3359,1697,16118,9895,35101,32791,57116889587968669784519761100537856,42259,0,0,0,0,1111111111
519390,1731,141023248066257,74934404648289,32791,7657,2602789110370,000000110000001100000000,38903,38824,0,0,0,0,32740,32740,20,11,610,594,606,3425,1682,17447,9937,34971,32834,57116889587968669784519761100537856,43153,0,0,0,0,1111111111
519690,1732,140477795214807,81982447357322,32792,7382,2602789110368,000000110000001100000000,38908,38801,0,0,0,0,32740,32740,20,11,608,594,606,3466,1703,19088,9687,35093,32707,57116889587968669784519761100537856,44050,0,0,0,0,1111111111
519990,1733,140512158951010,76145586212161,32789,8981,2611379176034,000000110000001100000000,38994,38874,0,0,0,0,32740,32740,20,11,610,596,608,3393,1694,17729,9826,35154,32715,57116889587968669784519761100537856,44944,0,0,0,0,1111111111
520290,1734,140950232770211,68174126386348,32790,5664,2619969241700,000000110000001100000000,39133,39013,0,0,0,0,32740,32740,20,11,612,598,610,3244,1686,15873,9891,34958,32817,57116889587968669784519761100537856,45841,0,0,0,0,1111111111
520590,1735,141122032707249,63067410402736,32792,5607,2637149373032,000000110000001100000000,39292,39171,0,0,0,0,32740,32740,20,11,616,602,614,3504,1688,14684,9905,34977,32857,57116889587968669784519761100537856,46735,0,0,0,0,1111111111
520890,1736,140091242718935,63303635569948,32791,8918,2654329504364,000000110000001100000000,39488,39354,0,0,0,0,32740,32740,20,11,620,606,618,3356,1718,14739,9943,35010,32617,57116889587968669784519761100537856,47632,0,0,0,0,1111111111
521190,1737,141083388552771,77013165608231,32792,8435,2671509635698,000000110000001100000000,39696,39552,0,0,0,0,32740,32740,20,11,626,610,622,3367,1633,17931,9795,35138,32848,57116889587968669784519761100537856,48528,0,0,0,0,1111111111
521490,1738,141018959717958,72713900330212,32791,8805,2688689767030,000000110000001100000000,39913,39754,0,0,0,0,32740,32740,20,11,630,614,626,3300,1587,16930,9798,35072,32833,57116889587968669784519761100537856,49423,0,0,0,0,1111111111
521790,1739,140928769664662,73010256809274,32791,5773,2714459964026,000000110000001100000000,40155,39971,0,0,0,0,32740,32740,20,11,634,620,632,3386,1644,16999,9878,35137,32812,57116889587968669784519761100537856,50320,0,0,0,0,1111111111
522090,1740,141061898512062,76978808622284,32791,8061,2731640095360,000000110000001100000000,40378,40181,0,0,0,0,32740,32740,20,11,640,624,636,3276,1675,17923,9918,34906,32843,57116889587968669784519761100537856,51214,0,0,0,0,1111111111
522390,1741,141173585356403,74509205310596,32792,9016,2748820226690,000000110000001100000000,40559,40352,0,0,0,0,32740,32740,20,11,642,628,640,3204,1719,17348,9843,35176,32869,57116889587968669784519761100537856,52111,0,0,0,0,1111111111
522690,1742,140838569649880,66172666383565,32789,9072,2757410292358,000000110000001100000000,40669,40481,0,0,0,0,32740,32740,20,11,646,630,642,3277,1606,15407,9944,35050,32791,57116889587968669784519761100537856,53005,0,0,0,0,1111111111
522990,1743,140971717568190,73216419892272,32792,8634,2757410292358,000000110000001100000000,40580,40487,0,0,0,0,32740,32740,20,11,646,630,642,3120,1715,17047,9918,35110,32822,57116889587968669784519761100537856,53902,0,0,0,0,1111111111
523290,1744,140984599193272,72310178712630,32792,7157,2740230292098,000000110000001100000000,40392,40343,0,0,0,0,32740,32740,20,11,642,628,638,3126,1668,16836,9912,35060,32825,57116889587968669784519761100537856,54796,0,0,0,0,1111111111
523590,1745,141242303522413,77635934358670,32790,8086,2723050029692,000000110000001100000000,40154,40110,0,0,0,0,32740,32740,20,11,636,622,634,3214,1610,18076,9837,35156,32885,57116889587968669784519761100537856,55693,0,0,0,0,1111111111
523890,1746,140426239354569,67736039263580,32789,6606,2697279832696,000000110000001100000000,39875,39847,0,0,0,0,32740,32740,20,11,632,616,628,3420,1679,15771,9929,34845,32695,57116889587968669784519761100537856,56587,0,0,0,0,1111111111
524190,1747,140400482068015,71966582705318,32791,6139,2671509635698,000000110000001100000000,39581,39560,0,0,0,0,32740,32740,20,11,626,610,622,3238,1689,16756,9775,35036,32689,57116889587968669784519761100537856,57484,0,0,0,0,1111111111
524490,1748,141139226273481,76025316445420,32791,9059,2645739438698,000000110000001100000000,39285,39267,0,0,0,0,32740,32740,20,11,618,604,616,3308,1531,17701,9929,35186,32861,57116889587968669784519761100537856,58378,0,0,0,0,1111111111
524790,1749,141177872983701,78091194666322,32790,8936,2619969241700,000000110000001100000000,39014,38984,0,0,0,0,32740,32740,20,11,612,598,610,3410,1515,18182,9877,35064,32870,57116889587968669784519761100537856,59275,0,0,0,0,1111111111
525090,1750,141061906769609,65386694577455,32792,7856,2602789110370,000000110000001100000000,38908,38821,0,0,0,0,32740,32740,20,11,610,594,606,3375,1716,15224,9929,35032,32843,57116889587968669784519761100537856,60169,0,0,0,0,1111111111
525390,1751,141255190652462,72739672100274,32789,8234,2602789110370,000000110000001100000000,38918,38799,0,0,0,0,32740,32740,20,11,610,594,606,3506,1617,16936,9774,35190,32888,57116889587968669784519761100537856,61066,0,0,0,0,1111111111
525690,1752,140941656008261,80685364415896,32792,7758,2611379176034,000000110000001100000000,38992,38882,0,0,0,0,32740,32740,20,11,610,596,608,3480,1660,18786,9797,35159,32815,57116889587968669784519761100537856,61961,0,0,0,0,1111111111
525990,1753,140550814246613,75071845567803,32788,8495,2619969241702,000000110000001100000000,39136,39017,0,0,0,0,32740,32740,20,11,614,598,610,3387,1712,17479,9941,35163,32724,57116889587968669784519761100537856,62857,0,0,0,0,1111111111
526290,1754,140787029255844,76884320259345,32792,8784,2637149373032,000000110000001100000000,39319,39187,0,0,0,0,32740,32740,20,11,616,602,614,3345,1689,17901,9892,35038,32779,57116889587968669784519761100537856,63754,0,0,0,0,1111111111
526590,1755,141104861619890,75973783457006,32790,9244,2654329504366,000000110000001100000000,39503,39377,0,0,0,0,32740,32740,20,11,622,606,618,3310,1632,17689,9906,35111,32853,57116889587968669784519761100537856,64648,0,0,0,0,1111111111
526890,1756,141083370989260,71313744203032,32787,7883,2671509635698,000000110000001100000000,39705,39565,0,0,0,0,32740,32740,20,11,626,610,622,3352,1636,16604,9932,34870,32848,57116889587968669784519761100537856,9,0,0,0,0,1111111111
527190,1757,140894388954836,71013099834642,32790,8960,2688689767030,000000110000001100000000,39915,39759,0,0,0,0,32740,32740,20,11,630,614,626,3346,1687,16534,9940,34817,32804,57116889587968669784519761100537856,903,0,0,0,0,1111111111
527490,1758,141014672549588,71790474890511,32790,7513,2705870029434,000000110000001100000000,40133,39969,0,0,0,0,32740,32740,20,11,634,620,630,3343,1473,16715,9940,35191,32832,57116889587968669784519761100537856,1800,0,0,0,0,1111111111
527790,1759,141074799994562,68182713896157,32791,6235,2731640095358,000000110000001100000000,40363,40168,0,0,0,0,32740,32740,20,11,638,624,636,3293,1649,15875,9922,35159,32846,57116889587968669784519761100537856,2694,0,0,0,0,1111111111
528090,1760,141134914725579,72748265180410,32791,5857,2740230292098,000000110000001100000000,40541,40336,0,0,0,0,32740,32740,20,11,642,628,638,3322,1665,16938,9931,34933,32860,57116889587968669784519761100537856,3591,0,0,0,0,1111111111
528390,1761,141216530835063,71073231146136,32792,8159,2757410292358,000000110000001100000000,40650,40469,0,0,0,0,32740,32740,20,11,646,630,642,3224,1714,16548,9847,35112,32879,57116889587968669784519761100537856,4485,0,0,0,0,1111111111
528690,1762,141074801043163,73474109541557,32789,7768,2748820357766,000000110000001100000000,40567,40474,0,0,0,0,32740,32740,20,11,646,630,640,3253,1587,17107,9947,35175,32846,57116889587968669784519761100537856,5382,0,0,0,0,1111111111
528990,1763,140791325009576,66688069078068,32792,7515,2740230161026,000000110000001100000000,40378,40327,0,0,0,0,32740,32740,20,11,642,626,638,3124,1707,15527,9896,35050,32780,57116889587968669784519761100537856,6276,0,0,0,0,1111111111
529290,1764,140842854983298,67774690037016,32789,5697,2723050029694,000000110000001100000000,40155,40102,0,0,0,0,32740,32740,20,11,638,622,634,3352,1619,15780,9858,34903,32792,57116889587968669784519761100537856,7173,0,0,0,0,1111111111
529590,1765,140954542745278,71004507540743,32792,8608,2697279832696,000000110000001100000000,39882,39844,0,0,0,0,32740,32740,20,11,632,616,628,3335,1651,16532,9918,35187,32818,57116889587968669784519761100537856,8067,0,0,0,0,1111111111
529890,1766,140851461563966,73770465102990,32790,6218,2671509635698,000000110000001100000000,39595,39578,0,0,0,0,32740,32740,20,11,626,610,622,3214,1630,17176,9790,35157,32794,57116889587968669784519761100537856,8964,0,0,0,0,1111111111
530190,1767,141212235474631,77262264995037,32791,8884,2645739438700,000000110000001100000000,39310,39296,0,0,0,0,32740,32740,20,11,620,604,616,3293,1500,17989,9927,35106,32878,57116889587968669784519761100537856,9858,0,0,0,0,1111111111
530490,1768,140336054478538,64678024711477,32791,9252,2619969241702,000000110000001100000000,39036,39006,0,0,0,0,32740,32740,20,11,614,598,610,3381,1712,15059,9930,34989,32674,57116889587968669784519761100537856,10755,0,0,0,0,1111111111
530790,1769,140739774785107,72662359739610,32794,5415,2611379176034,000000110000001100000000,38945,38856,0,0,0,0,32740,32740,20,11,610,596,608,3290,1572,16918,9811,34888,32768,57116889587968669784519761100537856,11649,0,0,0,0,1111111111
531090,1770,140267343980160,76304501247314,32791,8808,2602789241442,000000110000001100000000,38966,38845,0,0,0,0,32740,32740,20,11,610,596,606,3410,1713,17766,9856,35126,32658,57116889587968669784519761100537856,12546,0,0,0,0,1111111111
531390,1771,140971722614423,69531333299496,32791,6084,2611379176036,000000110000001100000000,39047,38929,0,0,0,0,32740,32740,20,11,612,596,608,3368,1644,16189,9879,35187,32822,57116889587968669784519761100537856,13440,0,0,0,0,1111111111
531690,1772,140220095014591,62242776616228,32790,5810,2628559307366,000000110000001100000000,39189,39072,0,0,0,0,32740,32740,20,11,614,600,612,3364,1687,14492,9919,35060,32647,57116889587968669784519761100537856,14337,0,0,0,0,1111111111
531990,1773,141139205432911,74573626805514,32792,6685,2637149504106,000000110000001100000000,39367,39245,0,0,0,0,32740,32740,20,11,618,604,614,3338,1673,17363,9807,34868,32861,57116889587968669784519761100537856,15231,0,0,0,0,1111111111
532290,1774,140421961164452,64725268434158,32789,5953,2662919570030,000000110000001100000000,39588,39449,0,0,0,0,32740,32740,20,11,622,608,620,3310,1698,15070,9892,35101,32694,57116889587968669784519761100537856,16128,0,0,0,0,1111111111
532590,1775,140404783719982,75922245291252,32792,8318,2680099701364,000000110000001100000000,39815,39655,0,0,0,0,32740,32740,20,11,628,612,624,3316,1654,17677,9774,35138,32690,57116889587968669784519761100537856,17023,0,0,0,0,1111111111
532890,1776,141031844029994,79353921670328,32791,7814,2697279963768,000000110000001100000000,40032,39880,0,0,0,0,32740,32740,20,11,632,618,628,3256,1616,18476,9770,35063,32836,57116889587968669784519761100537856,17919,0,0,0,0,1111111111
533190,1777,141057604855500,75144858963064,32791,8515,2723050029694,000000110000001100000000,40272,40094,0,0,0,0,32740,32740,20,11,638,622,634,3192,1696,17496,9932,34926,32842,57116889587968669784519761100537856,18816,0,0,0,0,1111111111
533490,1778,140778445678259,77438372744265,32792,8749,2740230161026,000000110000001100000000,40499,40312,0,0,0,0,32740,32740,20,11,642,626,638,3145,1715,18030,9907,35135,32777,57116889587968669784519761100537856,19710,0,0,0,0,1111111111
533790,1779,141233712342739,69982310436014,32792,7269,2757410292358,000000110000001100000000,40668,40461,0,0,0,0,32740,32740,20,11,646,630,642,3246,1729,16294,9939,35137,32883,57116889587968669784519761100537856,20607,0,0,0,0,1111111111
534090,1780,140782734485197,62526246096102,32791,8704,2766000358024,000000110000001100000000,40791,40602,0,0,0,0,32740,32740,20,11,648,632,644,3302,1712,14558,9933,35041,32778,57116889587968669784519761100537856,21501,0,0,0,0,1111111111
534390,1781,141182176011989,74221438897384,32792,9029,2766000358024,000000110000001100000000,40695,40597,0,0,0,0,32740,32740,20,11,648,632,644,3304,1664,17281,9941,35187,32871,57116889587968669784519761100537856,22398,0,0,0,0,1111111111
534690,1782,141152105080535,64308658572474,32790,9272,2748820357764,000000110000001100000000,40508,40444,0,0,0,0,32740,32740,20,11,644,630,640,3258,1728,14973,9943,35093,32864,57116889587968669784519761100537856,23292,0,0,0,0,1111111111
534990,1783,141100572026444,72387489041393,32792,5842,2731640095360,000000110000001100000000,40253,40218,0,0,0,0,32740,32740,20,11,640,624,636,3057,1682,16854,9804,35193,32852,57116889587968669784519761100537856,24189,0,0,0,0,1111111111
535290,1784,141083373282930,79809185647808,32792,8148,2705869898362,000000110000001100000000,39988,39948,0,0,0,0,32740,32740,20,11,634,618,630,3264,1577,18582,9842,34905,32848,57116889587968669784519761100537856,25083,0,0,0,0,1111111111
535590,1785,140185730098900,66271457840459,32791,9314,2680099701364,000000110000001100000000,39689,39658,0,0,0,0,32740,32740,20,11,628,612,624,3403,1716,15430,9940,34981,32639,57116889587968669784519761100537856,25980,0,0,0,0,1111111111
535890,1786,140920164591165,70102564867394,32791,5559,2654329504366,000000110000001100000000,39385,39368,0,0,0,0,32740,32740,20,11,622,606,618,3394,1658,16322,9789,34906,32810,57116889587968669784519761100537856,26874,0,0,0,0,1111111111
536190,1787,140795623974602,65442515979517,32788,8043,2628559307366,000000110000001100000000,39102,39076,0,0,0,0,32740,32740,20,11,614,600,612,3325,1515,15237,9930,35111,32781,57116889587968669784519761100537856,27771,0,0,0,0,1111111111
536490,1788,140795620435658,62410282241345,32791,6132,2611379176036,000000110000001100000000,38983,38902,0,0,0,0,32740,32740,20,11,612,596,608,3393,1716,14531,9930,35057,32781,57116889587968669784519761100537856,28665,0,0,0,0,1111111111
536790,1789,141160686036674,63758900923706,32790,5943,2611379176036,000000110000001100000000,38981,38861,0,0,0,0,32740,32740,20,11,612,596,608,3386,1700,14845,9922,34956,32866,57116889587968669784519761100537856,29562,0,0,0,0,1111111111
