nan,nan,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
7368946,24563,140512156591792,72039580372273,32790,5818,2697279832698,000000110000001100000011,39905,39883,0,0,0,0,32723,32723,25,25,634,616,628,3377,1433,16773,9904,35118,32715,129809441727716775377536728396988416,57930,0,7368013,1246,341,1111111111
7369246,24564,141122046666355,68672335776948,32792,8837,2680099701366,000000110000001100000011,39725,39684,0,0,0,0,32723,32723,25,25,630,612,624,3252,1582,15989,9843,35190,32857,129809441727716775377536728396988416,57930,0,7368013,1246,341,1111111111
7369546,24565,140271637440154,71627273669934,32789,9110,2662919570034,000000110000001100000011,39531,39491,0,0,0,0,32723,32723,25,25,626,608,620,3374,1588,16677,9882,35103,32659,129809441727716775377536728396988416,57930,0,7369440,1247,341,1111111111
7369846,24566,140847165351628,70785455885697,32792,6935,2637149504108,000000110000001100000011,39265,39237,0,0,0,0,32723,32723,25,25,620,604,614,3457,1524,16481,9932,35138,32793,129809441727716775377536728396988416,57930,0,7369440,1247,341,1111111111
7370146,24567,140705430709956,61246339419488,32791,6150,2611379307110,000000110000001100000011,38987,38950,0,0,0,0,32723,32723,25,25,614,598,608,3424,1614,14260,9924,35127,32760,129809441727716775377536728396988416,57930,0,7369440,1247,341,1111111111
7370446,24568,140525041493701,64549169270132,32788,5746,2585608979040,000000110000001100000011,38700,38662,0,0,0,0,32723,32723,25,25,608,590,602,3444,1614,15029,9925,35118,32718,129809441727716775377536728396988416,57930,0,7369440,1247,341,1111111111
7370746,24569,140971709113963,68689517481438,32791,6194,2568428847708,000000110000001100000011,38495,38496,0,0,0,0,32723,32723,25,25,604,586,598,3550,1610,15993,9835,34981,32822,129809441727716775377536728396988416,57930,0,7370641,1248,341,1111111111
7371046,24570,141091972916840,73916492287509,32790,7801,2559838782042,000000110000001100000011,38377,38444,0,0,0,0,32723,32723,25,25,602,584,596,3605,1604,17210,9832,35053,32850,129809441727716775377536728396988416,57930,0,7370641,1248,341,1111111111
7371346,24571,140937359140548,71494119722582,32790,8948,2559838913114,000000110000001100000011,38427,38415,0,0,0,0,32723,32723,25,25,602,586,596,3670,1436,16646,9924,35130,32814,129809441727716775377536728396988416,57930,0,7370641,1248,341,1111111111
7371646,24572,140623821088426,60297150860662,32792,5413,2568428978780,000000110000001100000011,38646,38499,0,0,0,0,32723,32723,25,25,604,588,598,3446,1602,14039,9898,35047,32741,129809441727716775377536728396988416,57930,0,7370641,1248,341,1111111111
7371946,24573,141053303531187,71485539224909,32791,8837,2594199044704,000000110000001100000011,38906,38707,0,0,0,0,32723,32723,25,25,608,592,604,3405,1580,16644,9907,34829,32841,129809441727716775377536728396988416,57930,0,7370641,1248,341,1111111111
7372246,24574,140993176544980,72958713793817,32791,8199,2619969241702,000000110000001100000011,39138,38987,0,0,0,0,32723,32723,25,25,614,598,610,3353,1592,16987,9940,34868,32827,129809441727716775377536728396988416,57930,0,7370641,1248,342,1111111111
7372546,24575,140396187035328,63831909469406,32793,5469,2637149373036,000000110000001100000011,39264,39224,0,0,0,0,32723,32723,25,25,620,602,614,3294,1610,14862,9920,35035,32688,129809441727716775377536728396988416,57930,0,7370641,1248,342,1111111111
7372846,24576,141087676376740,72078244384142,32791,9129,2645739569774,000000110000001100000011,39372,39390,0,0,0,0,32723,32723,25,25,622,606,616,3470,1575,16782,9892,35029,32849,129809441727716775377536728396988416,57930,0,7370641,1248,342,1111111111
7373146,24577,140658184496764,68908560092421,32793,8181,2654329635440,000000110000001100000011,39520,39498,0,0,0,0,32723,32723,25,25,624,608,618,3333,1599,16044,9852,35103,32749,129809441727716775377536728396988416,57930,0,7370641,1248,342,1111111111
7373446,24578,141006066624205,73074678697096,32789,5634,2680099701364,000000110000001100000011,39785,39657,0,0,0,0,32723,32723,25,25,628,612,624,3208,1604,17014,9933,34947,32830,129809441727716775377536728396988416,57930,0,7370641,1248,342,1111111111
7373746,24579,141276660246224,64265700642101,32790,8086,2697279832696,000000110000001100000011,39934,39857,0,0,0,0,32723,32723,25,25,632,616,628,3381,1602,14963,9936,35110,32893,129809441727716775377536728396988416,57930,0,7373473,1249,342,1111111111
7374046,24580,141233716274793,65524124748944,32791,8629,2705869898364,000000110000001100000011,39970,39975,0,0,0,0,32723,32723,25,25,636,618,630,3216,1582,15256,9833,35197,32883,129809441727716775377536728396988416,57930,0,7373473,1249,342,1111111111
7374346,24581,140808493475527,65635791408411,32793,8757,2697279963770,000000110000001100000011,39947,39936,0,0,0,0,32723,32723,25,25,634,618,628,3355,1544,15282,9927,34876,32784,129809441727716775377536728396988416,57930,0,7373473,1249,342,1111111111
7374646,24582,141044733257388,70678073707812,32792,5459,2688689767032,000000110000001100000011,39849,39809,0,0,0,0,32723,32723,25,25,632,614,626,3364,1402,16456,9900,35129,32839,129809441727716775377536728396988416,57930,0,7373473,1249,342,1111111111
7374946,24583,140971723793991,66331574406434,32792,7195,2671509766772,000000110000001100000011,39655,39621,0,0,0,0,32723,32723,25,25,628,612,622,3362,1518,15444,9799,35205,32822,129809441727716775377536728396988416,57930,0,7374674,1250,342,1111111111
7375246,24584,141104854869685,72404659080572,32791,7582,2654329504368,000000110000001100000011,39424,39394,0,0,0,0,32723,32723,25,25,624,606,618,3452,1532,16858,9909,35008,32853,129809441727716775377536728396988416,57930,0,7374674,1250,342,1111111111
7375546,24585,140623822792331,60773892099353,32791,9322,2628559307370,000000110000001100000011,39164,39135,0,0,0,0,32723,32723,25,25,618,600,612,3353,1600,14150,9867,35073,32741,129809441727716775377536728396988416,57930,0,7374674,1250,342,1111111111
7375846,24586,141190759982788,71919322664337,32792,8931,2602789241444,000000110000001100000011,38902,38852,0,0,0,0,32723,32723,25,25,612,596,606,3473,1454,16745,9924,35096,32873,129809441727716775377536728396988416,57930,0,7374674,1250,342,1111111111
7376146,24587,140456321033836,62135396928944,32791,5552,2577019044446,000000110000001100000011,38620,38604,0,0,0,0,32723,32723,25,25,606,590,600,3504,1603,14467,9836,35103,32702,129809441727716775377536728396988416,57930,0,7375926,1251,342,1111111111
7376446,24588,140920168261317,75174906695273,32791,9181,2559838782042,000000110000001100000011,38428,38389,0,0,0,0,32723,32723,25,25,602,584,596,3689,1436,17503,9925,34962,32810,129809441727716775377536728396988416,57930,0,7375926,1251,342,1111111111
7376746,24589,141109150361172,69844853919260,32789,9016,2559838782040,000000110000001100000011,38412,38303,0,0,0,0,32723,32723,25,25,600,584,596,3612,1461,16262,9812,35016,32854,129809441727716775377536728396988416,57930,0,7375926,1251,342,1111111111
7377046,24590,140546518034107,65489764158957,32785,6412,2559838782042,000000110000001100000011,38542,38368,0,0,0,0,32723,32723,25,25,602,584,596,3565,1569,15248,9915,35144,32723,129809441727716775377536728396988416,57930,0,7375926,1251,342,1111111111
7377346,24591,141164991161861,64914239327535,32792,7728,2577018913372,000000110000001100000011,38706,38557,0,0,0,0,32723,32723,25,25,604,588,600,3375,1581,15114,9733,35111,32867,129809441727716775377536728396988416,57930,0,7377302,1252,342,1111111111
7377646,24592,141040428066497,74577907224028,32790,9018,2594199044704,000000110000001100000011,38842,38765,0,0,0,0,32723,32723,25,25,608,592,604,3548,1451,17364,9921,34973,32838,129809441727716775377536728396988416,57930,0,7377302,1252,342,1111111111
7377946,24593,141259484964504,68062446882136,32789,7236,2611379176036,000000110000001100000011,38936,38965,0,0,0,0,32723,32723,25,25,612,596,608,3416,1528,15847,9880,35180,32889,129809441727716775377536728396988416,57930,0,7377302,1252,342,1111111111
7378246,24594,141246601111080,71103283268950,32791,8115,2619969372776,000000110000001100000011,39079,39077,0,0,0,0,32723,32723,25,25,616,600,610,3414,1521,16555,9768,35196,32886,129809441727716775377536728396988416,57930,0,7377302,1252,342,1111111111
7378546,24595,141160681383553,78589414477092,32791,9198,2637149373034,000000110000001100000011,39302,39202,0,0,0,0,32723,32723,25,25,618,602,614,3364,1570,18298,9857,34885,32866,129809441727716775377536728396988416,57930,0,7378503,1253,342,1111111111
7378846,24596,141280952723034,76807003639045,32792,8032,2654329504366,000000110000001100000011,39459,39409,0,0,0,0,32723,32723,25,25,622,606,618,3333,1579,17883,9818,35072,32894,129809441727716775377536728396988416,57930,0,7378503,1253,342,1111111111
7379146,24597,140864344041156,72391770836108,32792,6472,2662919701106,000000110000001100000011,39556,39600,0,0,0,0,32723,32723,25,25,626,610,620,3212,1481,16855,9924,35120,32797,129809441727716775377536728396988416,57930,0,7378503,1253,342,1111111111
7379446,24598,141113454569123,63209128070400,32789,8599,2680099701364,000000110000001100000011,39757,39696,0,0,0,0,32723,32723,25,25,628,612,624,3328,1440,14717,9891,35157,32855,129809441727716775377536728396988416,57930,0,7378503,1253,342,1111111111
7379746,24599,141109142234750,70867063344319,32792,5425,2688689898104,000000110000001100000011,39973,39826,0,0,0,0,32723,32723,25,25,632,616,626,3263,1571,16500,9854,34892,32854,129809441727716775377536728396988416,57930,0,7378503,1253,342,1111111111
7380046,24600,140361833064041,73706035612902,32791,9146,2697279963770,000000110000001100000011,40014,39923,0,0,0,0,32723,32723,25,25,634,618,628,3302,1554,17161,9833,35123,32680,129809441727716775377536728396988416,57930,0,7379827,1254,342,1111111111
7380346,24601,141014673008232,60541959015691,32790,7297,2688689898104,000000110000001100000011,39869,39819,0,0,0,0,32723,32723,25,25,632,616,626,3339,1526,14096,9832,35198,32832,129809441727716775377536728396988416,57930,0,7379827,1254,342,1111111111
7380646,24602,141173578802859,68212763266322,32793,9199,2671509766772,000000110000001100000011,39661,39611,0,0,0,0,32723,32723,25,25,628,612,622,3346,1414,15882,9899,35076,32869,129809441727716775377536728396988416,57930,0,7379827,1254,342,1111111111
7380946,24603,141091972064891,67929307090204,32791,9252,2654329504366,000000110000001100000011,39417,39367,0,0,0,0,32723,32723,25,25,622,606,618,3356,1592,15816,9851,35040,32850,129809441727716775377536728396988416,57930,0,7379827,1254,342,1111111111
7381246,24604,140791333922357,71713169673593,32792,5582,2628559307370,000000110000001100000011,39164,39129,0,0,0,0,32723,32723,25,25,618,600,612,3449,1537,16697,9781,35186,32780,129809441727716775377536728396988416,57930,0,7381212,1255,342,1111111111
7381546,24605,140348947834476,61250633403753,32789,5894,2602789241444,000000110000001100000011,38889,38865,0,0,0,0,32723,32723,25,25,612,596,606,3433,1599,14261,9836,35118,32677,129809441727716775377536728396988416,57930,0,7381212,1255,342,1111111111
7381846,24606,141160690034387,78250109963834,32790,7925,2577018913374,000000110000001100000011,38612,38570,0,0,0,0,32723,32723,25,25,606,588,600,3642,1538,18219,9939,35017,32866,129809441727716775377536728396988416,57930,0,7381212,1255,342,1111111111
7382146,24607,140499274770102,66619338788315,32788,6768,2559838782042,000000110000001100000011,38511,38388,0,0,0,0,32723,32723,25,25,602,584,596,3547,1542,15511,9910,35165,32712,129809441727716775377536728396988416,57930,0,7381212,1255,342,1111111111
7382446,24608,141134921410258,76029617114508,32792,6964,2559838782040,000000110000001100000011,38458,38416,0,0,0,0,32723,32723,25,25,600,584,596,3468,1618,17702,9938,35035,32860,129809441727716775377536728396988416,57930,0,7382413,1256,342,1111111111
7382746,24609,141190760834519,65575664815614,32789,7401,2568428847706,000000110000001100000011,38427,38503,0,0,0,0,32723,32723,25,25,602,586,598,3582,1589,15268,9687,35109,32873,129809441727716775377536728396988416,57930,0,7382413,1256,342,1111111111
7383046,24610,141104864962007,66486196112860,32791,8040,2577018913372,000000110000001100000011,38568,38545,0,0,0,0,32723,32723,25,25,604,588,600,3548,1562,15480,9687,35162,32853,129809441727716775377536728396988416,57930,0,7382413,1256,342,1111111111
7383346,24611,141268075161140,70794045951434,32790,7995,2594199044704,000000110000001100000011,38859,38716,0,0,0,0,32723,32723,25,25,608,592,604,3530,1526,16483,9780,35184,32891,129809441727716775377536728396988416,57930,0,7382413,1256,342,1111111111
7383646,24612,140628121298611,64995844427088,32791,6420,2611379176038,000000110000001100000011,39158,38962,0,0,0,0,32723,32723,25,25,614,596,608,3408,1592,15133,9907,35127,32742,129809441727716775377536728396988416,57930,0,7382413,1256,342,1111111111
7383946,24613,140752673384128,63346568400075,32792,6599,2637149373036,000000110000001100000011,39404,39216,0,0,0,0,32723,32723,25,25,620,602,614,3275,1461,14749,9920,35097,32771,129809441727716775377536728396988416,57930,0,7383720,1257,342,1111111111
7384246,24614,140812793292392,61662951705906,32788,7707,2654329635440,000000110000001100000011,39552,39400,0,0,0,0,32723,32723,25,25,624,608,618,3378,1621,14357,9832,34950,32785,129809441727716775377536728396988416,57930,0,7383720,1257,342,1111111111
7384546,24615,140976012076744,72048171093337,32791,6693,2671509635700,000000110000001100000011,39773,39582,0,0,0,0,32723,32723,25,25,628,610,622,3417,1445,16775,9928,35103,32823,129809441727716775377536728396988416,57930,0,7383720,1257,342,1111111111
7384846,24616,141143503087216,67139030551766,32792,5834,2688689898104,000000110000001100000011,40043,39811,0,0,0,0,32723,32723,25,25,632,616,626,3286,1553,15632,9840,34909,32862,129809441727716775377536728396988416,57930,0,7383720,1257,342,1111111111
7385146,24617,141220818658949,68865608322205,32789,8124,2714459964030,000000110000001100000011,40259,40026,0,0,0,0,32723,32723,25,25,638,620,632,3229,1567,16034,9861,35003,32880,129809441727716775377536728396988416,57930,0,7385022,1258,342,1111111111
7385446,24618,141156401489505,74324505332796,32792,9130,2731640095360,000000110000001100000011,40428,40192,0,0,0,0,32723,32723,25,25,640,624,636,3132,1469,17305,9825,35115,32865,129809441727716775377536728396988416,57930,0,7385022,1258,342,1111111111
7385746,24619,140894406977226,65421040225419,32791,8088,2731640095362,000000110000001100000011,40367,40225,0,0,0,0,32723,32723,25,25,642,624,636,3211,1501,15232,9930,35092,32804,129809441727716775377536728396988416,57930,0,7385022,1258,342,1111111111
7386046,24620,140701141771895,74345987968185,32791,7043,2714460095102,000000110000001100000011,40148,40080,0,0,0,0,32723,32723,25,25,638,622,632,3257,1588,17310,9847,35219,32759,129809441727716775377536728396988416,57930,0,7385022,1258,342,1111111111
7386346,24621,140546522424956,77365349190858,32791,6944,2697279832698,000000110000001100000011,39890,39849,0,0,0,0,32723,32723,25,25,634,616,628,3274,1576,18013,9852,35211,32723,129809441727716775377536728396988416,57930,0,7385022,1258,342,1111111111
7386646,24622,141122027071094,71773298691338,32791,5483,2680099701364,000000110000001100000011,39671,39635,0,0,0,0,32723,32723,25,25,628,612,624,3338,1529,16711,9846,34891,32857,129809441727716775377536728396988416,57930,0,7386505,1259,342,1111111111
7386946,24623,140860039374531,66069586119806,32791,6441,2654329504366,000000110000001100000011,39379,39357,0,0,0,0,32723,32723,25,25,622,606,618,3198,1590,15383,9923,34972,32796,129809441727716775377536728396988416,57930,0,7386505,1259,342,1111111111
7387246,24624,141233708672572,75767622602131,32792,5607,2619969372776,000000110000001100000011,39077,39053,0,0,0,0,32723,32723,25,25,616,600,610,3475,1595,17641,9788,35081,32883,129809441727716775377536728396988416,57930,0,7386505,1259,342,1111111111
7387546,24625,141018965550762,66752486116613,32791,6896,2594199044704,000000110000001100000011,38770,38757,0,0,0,0,32723,32723,25,25,608,592,604,3333,1593,15542,9898,35161,32833,129809441727716775377536728396988416,57930,0,7386505,1259,342,1111111111
7387846,24626,140602353264304,65223476055507,32793,5884,2577018913372,000000110000001100000011,38587,38560,0,0,0,0,32723,32723,25,25,604,588,600,3539,1567,15186,9904,35154,32736,129809441727716775377536728396988416,57930,0,7387706,1260,342,1111111111
7388146,24627,140817098548938,65111807168012,32794,5394,2568428978780,000000110000001100000011,38622,38507,0,0,0,0,32723,32723,25,25,604,588,598,3596,1571,15160,9930,35107,32786,129809441727716775377536728396988416,57930,0,7387706,1260,342,1111111111
7388446,24628,141182168016601,75767612312977,32791,9132,2577018913374,000000110000001100000011,38732,38553,0,0,0,0,32723,32723,25,25,606,588,600,3473,1438,17641,9945,35065,32871,129809441727716775377536728396988416,57930,0,7387706,1260,342,1111111111
7388746,24629,141229413770860,62367324310769,32790,6566,2594199044704,000000110000001100000011,38786,38702,0,0,0,0,32723,32723,25,25,608,592,604,3313,1590,14521,9836,35082,32882,129809441727716775377536728396988416,57930,0,7387706,1260,342,1111111111
7389046,24630,141053306545845,70613653261662,32790,9102,2602789110370,000000110000001100000011,38835,38855,0,0,0,0,32723,32723,25,25,610,594,606,3422,1464,16441,9909,34875,32841,129809441727716775377536728396988416,57930,0,7387706,1260,342,1111111111
7389346,24631,140855758038487,69393888513367,32791,8302,2611379307110,000000110000001100000011,39048,39037,0,0,0,0,32723,32723,25,25,614,598,608,3415,1555,16157,9687,35180,32795,129809441727716775377536728396988416,57930,0,7387706,1260,343,1111111111
7389646,24632,140898685822673,71846308482333,32790,8723,2628559438442,000000110000001100000011,39284,39217,0,0,0,0,32723,32723,25,25,618,602,612,3357,1458,16728,9937,34846,32805,129809441727716775377536728396988416,57930,0,7387706,1260,343,1111111111
7389946,24633,141203645671025,70609366289626,32790,8880,2654329504366,000000110000001100000011,39492,39434,0,0,0,0,32723,32723,25,25,622,606,618,3290,1586,16440,9841,35108,32876,129809441727716775377536728396988416,57930,0,7387706,1260,343,1111111111
7390246,24634,140336066537028,68199889440099,32789,8490,2671509635700,000000110000001100000011,39658,39669,0,0,0,0,32723,32723,25,25,628,610,622,3427,1583,15879,9796,35173,32674,129809441727716775377536728396988416,57930,0,7387706,1260,343,1111111111
7390546,24635,141164996273849,64029477440660,32792,9222,2688689898104,000000110000001100000011,39822,39882,0,0,0,0,32723,32723,25,25,632,616,626,3220,1602,14908,9913,35189,32867,129809441727716775377536728396988416,57930,0,7387706,1260,343,1111111111
7390846,24636,140847162271305,70746799475926,32792,9235,2705870029436,000000110000001100000011,39994,40073,0,0,0,0,32723,32723,25,25,636,620,630,3286,1498,16472,9801,35091,32793,129809441727716775377536728396988416,57930,0,7387706,1260,344,1111111111
7391146,24637,140752680330946,72374595357928,32791,5601,2714459964030,000000110000001100000011,40094,40131,0,0,0,0,32723,32723,25,25,638,620,632,3304,1548,16851,9922,35203,32771,129809441727716775377536728396988416,57930,0,7387706,1260,344,1111111111
7391446,24638,141220811318874,66387403279591,32792,9161,2714460095102,000000110000001100000011,40111,40106,0,0,0,0,32723,32723,25,25,638,622,632,3303,1431,15457,9818,34891,32880,129809441727716775377536728396988416,57930,0,7387706,1260,344,1111111111
7391746,24639,140976013387481,59975028903230,32791,5743,2705869898364,000000110000001100000011,40004,39962,0,0,0,0,32723,32723,25,25,636,618,630,3390,1611,13964,9945,35123,32823,129809441727716775377536728396988416,57930,0,7387706,1260,344,1111111111
7392046,24640,141036128642666,75016000441542,32793,8975,2688689767032,000000110000001100000011,39798,39779,0,0,0,0,32723,32723,25,25,632,614,626,3270,1551,17466,9834,34905,32837,129809441727716775377536728396988416,57930,0,7392012,1261,344,1111111111
7392346,24641,141298131215983,75003114228961,32790,9277,2662919701106,000000110000001100000011,39560,39538,0,0,0,0,32723,32723,25,25,626,610,620,3297,1531,17463,9839,35051,32898,129809441727716775377536728396988416,57930,0,7392012,1261,344,1111111111
7392646,24642,140683958560384,73564293696698,32791,8855,2645739438700,000000110000001100000011,39294,39253,0,0,0,0,32723,32723,25,25,620,604,616,3258,1432,17128,9856,35168,32755,129809441727716775377536728396988416,57930,0,7392012,1261,344,1111111111
7392946,24643,140658185610816,65721691540932,32792,5646,2611379307110,000000110000001100000011,39006,38971,0,0,0,0,32723,32723,25,25,614,598,608,3524,1556,15302,9792,35120,32749,129809441727716775377536728396988416,57930,0,7392012,1261,344,1111111111
7393246,24644,141018957752014,69969417669961,32790,8572,2594199044704,000000110000001100000011,38729,38676,0,0,0,0,32723,32723,25,25,608,592,604,3401,1609,16291,9934,35042,32833,129809441727716775377536728396988416,57930,0,7392012,1261,344,1111111111
7393546,24645,140808506910402,65927853116794,32793,5405,2577018913372,000000110000001100000011,38570,38497,0,0,0,0,32723,32723,25,25,604,588,600,3450,1604,15350,9922,35081,32784,129809441727716775377536728396988416,57930,0,7393272,1262,344,1111111111
7393846,24646,141156389299919,74930095394156,32790,9021,2568428847706,000000110000001100000011,38544,38423,0,0,0,0,32723,32723,25,25,602,586,598,3436,1464,17446,9935,34929,32865,129809441727716775377536728396988416,57930,0,7393272,1262,344,1111111111
7394146,24647,141109154489968,62216999931192,32790,7161,2568428847706,000000110000001100000011,38615,38472,0,0,0,0,32723,32723,25,25,602,586,598,3384,1582,14486,9840,35079,32854,129809441727716775377536728396988416,57930,0,7393272,1262,344,1111111111
7394446,24648,141057615144660,70884241903096,32793,5656,2585608847966,000000110000001100000011,38748,38601,0,0,0,0,32723,32723,25,25,606,588,602,3576,1551,16504,9940,35083,32842,129809441727716775377536728396988416,57930,0,7393272,1262,344,1111111111
7394746,24649,141160682563190,77502779166085,32792,9134,2594199175778,000000110000001100000011,38932,38799,0,0,0,0,32723,32723,25,25,610,594,604,3461,1439,18045,9846,34903,32866,129809441727716775377536728396988416,57930,0,7394580,1263,344,1111111111
7395046,24650,141130614449794,75552873057620,32790,8873,2619969241702,000000110000001100000011,39150,38998,0,0,0,0,32723,32723,25,25,614,598,610,3412,1577,17591,9858,34852,32859,129809441727716775377536728396988416,57930,0,7394580,1263,344,1111111111
7395346,24651,140726908495443,67259292257453,32789,6746,2637149373034,000000110000001100000011,39333,39205,0,0,0,0,32723,32723,25,25,618,602,614,3245,1593,15660,9811,35172,32765,129809441727716775377536728396988416,57930,0,7394580,1263,344,1111111111
7395646,24652,140460608267985,70068195626251,32791,8080,2654329504366,000000110000001100000011,39452,39408,0,0,0,0,32723,32723,25,25,622,606,618,3339,1513,16314,9937,34985,32703,129809441727716775377536728396988416,57930,0,7394580,1263,344,1111111111
7395946,24653,141263780980443,62225587309918,32790,6983,2662919701106,000000110000001100000011,39587,39593,0,0,0,0,32723,32723,25,25,626,610,620,3422,1543,14488,9947,35196,32890,129809441727716775377536728396988416,57930,0,7394580,1263,344,1111111111
7396246,24654,141177873704625,63947862052073,32788,9098,2680099832438,000000110000001100000011,39775,39786,0,0,0,0,32723,32723,25,25,630,614,624,3305,1434,14889,9905,35075,32870,129809441727716775377536728396988416,57930,0,7394580,1263,345,1111111111
7396546,24655,140825682519753,71017377172789,32790,6005,2697279832696,000000110000001100000011,39913,39886,0,0,0,0,32723,32723,25,25,632,616,628,3381,1418,16535,9929,35016,32788,129809441727716775377536728396988416,57930,0,7394580,1263,345,1111111111
7396846,24656,141160681645707,72765429386344,32791,8167,2697279963770,000000110000001100000011,40019,39963,0,0,0,0,32723,32723,25,25,634,618,628,3176,1426,16942,9867,34889,32866,129809441727716775377536728396988416,57930,0,7394580,1263,345,1111111111
7397146,24657,141104859260346,73727503830166,32791,7557,2705869898364,000000110000001100000011,40024,39959,0,0,0,0,32723,32723,25,25,636,618,630,3222,1453,17166,9658,35075,32853,129809441727716775377536728396988416,57930,0,7394580,1263,345,1111111111
7397446,24658,140426250036902,74230016183639,32793,6804,2697279832696,000000110000001100000011,39896,39854,0,0,0,0,32723,32723,25,25,632,616,628,3415,1471,17283,9894,35008,32695,129809441727716775377536728396988416,57930,0,7394580,1263,345,1111111111
7397746,24659,141173586601657,67289356962912,32791,6986,2680099701366,000000110000001100000011,39713,39667,0,0,0,0,32723,32723,25,25,630,612,624,3168,1592,15667,9913,35195,32869,129809441727716775377536728396988416,57930,0,7397460,1264,345,1111111111
7398046,24660,140641009739347,68603612892556,32790,8686,2654329504368,000000110000001100000011,39443,39409,0,0,0,0,32723,32723,25,25,624,606,618,3468,1530,15973,9811,35181,32745,129809441727716775377536728396988416,57930,0,7397460,1264,345,1111111111
7398346,24661,140937358812865,74139819445452,32790,8350,2628559307370,000000110000001100000011,39160,39122,0,0,0,0,32723,32723,25,25,618,600,612,3276,1434,17262,9921,35125,32814,129809441727716775377536728396988416,57930,0,7397460,1264,345,1111111111
7398646,24662,141220811777746,73534235020657,32791,9157,2602789110372,000000110000001100000011,38864,38831,0,0,0,0,32723,32723,25,25,612,594,606,3441,1525,17121,9938,34898,32880,129809441727716775377536728396988416,57930,0,7397460,1264,345,1111111111
7398946,24663,141006081697312,70660902096416,32792,7672,2577018913372,000000110000001100000011,38594,38557,0,0,0,0,32723,32723,25,25,604,588,600,3616,1528,16452,9760,35177,32830,129809441727716775377536728396988416,57930,0,7398703,1265,345,1111111111
7399246,24664,141250893653581,68474767216001,32791,7644,2559838782040,000000110000001100000011,38387,38370,0,0,0,0,32723,32723,25,25,600,584,596,3457,1581,15943,9805,35159,32887,129809441727716775377536728396988416,57930,0,7398703,1265,345,1111111111
7399546,24665,140907297449512,70317304516222,32790,8581,2551248716374,000000110000001100000011,38299,38275,0,0,0,0,32723,32723,25,25,598,582,594,3710,1525,16372,9768,35177,32807,129809441727716775377536728396988416,57930,0,7398703,1265,345,1111111111
7399846,24666,140963131106889,67907827928612,32789,8081,2542658781782,000000110000001100000011,38280,38253,0,0,0,0,32723,32723,25,25,598,582,592,3620,1526,15811,9801,35163,32820,129809441727716775377536728396988416,57930,0,7398703,1265,345,1111111111
7400146,24667,141190745302744,78228634406517,32791,8845,2551248716376,000000110000001100000011,38336,38329,0,0,0,0,32723,32723,25,25,600,582,594,3701,1527,18214,9944,34872,32873,129809441727716775377536728396988416,57930,0,7400052,1266,345,1111111111
7400446,24668,141018966926890,70910007643756,32790,8230,2559838782042,000000110000001100000011,38446,38430,0,0,0,0,32723,32723,25,25,602,584,596,3692,1489,16510,9770,35182,32833,129809441727716775377536728396988416,57930,0,7400052,1266,345,1111111111
7400746,24669,141259485619785,72898579533311,32790,7736,2568428978780,000000110000001100000011,38553,38540,0,0,0,0,32723,32723,25,25,604,588,598,3583,1520,16973,9801,35190,32889,129809441727716775377536728396988416,57930,0,7400052,1266,345,1111111111
7401046,24670,141216515958491,77008859434520,32791,9254,2585608979038,000000110000001100000011,38668,38658,0,0,0,0,32723,32723,25,25,606,590,602,3608,1462,17930,9947,34885,32879,129809441727716775377536728396988416,57930,0,7400052,1266,345,1111111111
7401346,24671,141152094332619,72039582207332,32791,9187,2594199044704,000000110000001100000011,38786,38777,0,0,0,0,32723,32723,25,25,608,592,604,3428,1461,16773,9931,34929,32864,129809441727716775377536728396988416,57930,0,7401306,1267,345,1111111111
7401646,24672,141177861056137,76725398408614,32792,9040,2602789110370,000000110000001100000011,38889,38892,0,0,0,0,32723,32723,25,25,610,594,606,3494,1566,17864,9865,34882,32870,129809441727716775377536728396988416,57930,0,7401306,1267,345,1111111111
7401946,24673,141190764635692,66073878596969,32790,8114,2611379307110,000000110000001100000011,39019,39007,0,0,0,0,32723,32723,25,25,614,598,608,3433,1552,15384,9772,35167,32873,129809441727716775377536728396988416,57930,0,7401306,1267,345,1111111111
