nan,nan,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
516150,860,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8619,0,8619,0,0,0,0,0,128,0,0,2,0,0,4,15,33481,18848,40178,0,12420,0,56,555,0,126,0,0,28,828,17928,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,552,3,0,141,0,0,11111111111111111111111111111111
516750,861,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8629,0,8629,0,0,0,0,0,128,0,0,2,0,0,4,15,35272,17901,40552,0,12430,0,56,555,0,126,0,0,30,828,18023,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,552,3,0,141,0,0,11111111111111111111111111111111
517350,862,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639,0,8639,0,0,0,0,0,128,0,0,2,0,0,4,15,37063,15670,40612,0,12440,0,56,555,0,126,0,0,31,829,18047,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,552,3,0,141,0,0,11111111111111111111111111111111
517950,863,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8649,0,8649,0,0,0,0,0,128,0,0,2,0,0,4,15,38854,15690,40201,0,12450,0,56,555,0,126,0,0,28,829,17975,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,552,3,0,141,0,0,11111111111111111111111111111111
518550,864,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8659,0,8659,0,0,0,0,0,128,0,0,2,0,0,4,15,40645,16344,39641,0,12473,0,56,562,0,132,0,0,25,829,17880,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,559,3,0,147,0,0,11111111111111111111111111111111
519150,865,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8669,0,8669,0,0,0,0,0,128,0,0,2,0,0,4,15,42438,16962,39079,0,12569,0,56,576,0,133,0,0,22,828,17797,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
519750,866,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679,0,8679,0,0,0,0,0,128,0,0,2,0,0,4,15,44230,16018,38958,0,12579,0,56,576,0,133,0,0,21,828,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
520350,867,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8689,0,8689,0,0,0,0,0,128,0,0,2,0,0,4,15,46021,15459,39190,0,12589,0,56,576,0,133,0,0,22,828,17725,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
520950,868,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8699,0,8699,0,0,0,0,0,128,0,0,2,0,0,4,15,47812,17249,39549,0,12599,0,56,576,0,133,0,0,24,828,17785,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
521550,869,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8709,0,8709,0,0,0,0,0,128,0,0,2,0,0,4,15,49603,15697,39950,0,12609,0,56,576,0,133,0,0,27,828,17880,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
522150,870,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8719,0,8719,0,0,0,0,0,128,0,0,2,0,0,4,15,51394,16727,40387,0,12619,0,56,576,0,133,0,0,30,828,17987,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
522750,871,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8729,0,8729,0,0,0,0,0,128,0,0,2,0,0,4,15,53185,16345,40664,0,12629,0,56,576,0,133,0,0,31,829,18059,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
523350,872,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8739,0,8739,0,0,0,0,0,128,0,0,2,0,0,4,15,54976,15129,40445,0,12639,0,56,576,0,133,0,0,29,829,18023,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,573,3,0,152,0,0,11111111111111111111111111111111
523950,873,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8749,0,8749,0,0,0,0,0,128,0,0,2,0,0,4,15,56767,16550,39933,0,12661,0,56,583,0,134,0,0,27,829,17952,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,580,3,0,155,0,0,11111111111111111111111111111111
524550,874,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8759,0,8759,0,0,0,0,0,128,0,0,2,0,0,4,15,58558,17174,39339,0,12925,0,56,605,0,140,0,0,26,829,17940,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
525150,875,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8769,0,8769,0,0,0,0,0,128,0,0,2,0,0,4,15,60349,14626,38958,0,12935,0,56,605,0,140,0,0,22,828,17761,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
525750,876,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8779,0,8779,0,0,0,0,0,128,0,0,2,0,0,4,15,62140,17067,39055,0,12945,0,56,605,0,140,0,0,22,828,17725,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
526350,877,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8789,0,8789,0,0,0,0,0,128,0,0,2,0,0,4,15,63931,14790,39372,0,12955,0,56,605,0,140,0,0,23,828,17773,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
526950,878,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8799,0,8799,0,0,0,0,0,128,0,0,2,0,0,4,15,186,15734,39745,0,12965,0,56,605,0,140,0,0,26,828,17845,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
527550,879,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8809,0,8809,0,0,0,0,0,128,0,0,2,0,0,4,15,1977,15737,40167,0,12975,0,56,605,0,140,0,0,28,828,17928,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
528150,880,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8819,0,8819,0,0,0,0,0,128,0,0,2,0,0,4,15,3768,17038,40537,0,12985,0,56,605,0,140,0,0,31,828,18023,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
528750,881,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8829,0,8829,0,0,0,0,0,128,0,0,2,0,0,4,15,5559,15355,40608,0,12995,0,56,605,0,140,0,0,31,829,18059,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
529350,882,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8839,0,8839,0,0,0,0,0,128,0,0,2,0,0,4,15,7350,17508,40207,0,13005,0,56,605,0,140,0,0,28,829,17975,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,602,3,0,162,0,0,11111111111111111111111111111111
1200161,2000,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,46603,16900,39643,0,36458,0,245,2217,0,497,0,0,26,829,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1200761,2001,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,16336,40004,0,36468,0,245,2217,0,497,0,0,28,829,17797,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1201361,2002,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,18355,40006,0,36478,0,245,2217,0,497,0,0,28,829,17821,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1201961,2003,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,14761,39590,0,36488,0,245,2217,0,497,0,0,25,829,17737,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1202561,2004,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,17739,39047,0,36498,0,245,2217,0,497,0,0,21,829,17618,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1203161,2005,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,15417,38495,0,36508,0,245,2217,0,497,0,0,18,828,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1203761,2006,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,46603,16802,38395,0,36518,0,245,2217,0,497,0,0,17,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1204361,2007,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,46603,16766,38605,0,36528,0,245,2217,0,497,0,0,19,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1204961,2008,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,16822,38939,0,36538,0,245,2217,0,497,0,0,21,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1205561,2009,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,46603,17699,39348,0,36548,0,245,2217,0,497,0,0,24,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1206161,2010,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,16238,39760,0,36558,0,245,2217,0,497,0,0,27,829,17737,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1206761,2011,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,17431,40000,0,36568,0,245,2217,0,497,0,0,28,829,17809,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1207361,2012,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,17520,39762,0,36578,0,245,2217,0,497,0,0,26,829,17761,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1207961,2013,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,16859,39277,0,36588,0,245,2217,0,497,0,0,23,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1208561,2014,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,17362,38717,0,36598,0,245,2217,0,497,0,0,19,829,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1209161,2015,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,16016,38356,0,36608,0,245,2217,0,497,0,0,17,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1209761,2016,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,15239,38465,0,36618,0,245,2217,0,497,0,0,18,828,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1210361,2017,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,13,46603,16652,38772,0,36628,0,245,2217,0,497,0,0,20,828,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1210961,2018,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,46603,17537,39151,0,36638,0,245,2217,0,497,0,0,23,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1211561,2019,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,46603,16544,39577,0,36648,0,245,2217,0,497,0,0,25,828,17690,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1212161,2020,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,15998,39929,0,36658,0,245,2217,0,497,0,0,28,829,17773,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1212761,2021,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,15404,39931,0,36668,0,245,2217,0,497,0,0,27,829,17797,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1213361,2022,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,15656,39509,0,36678,0,245,2217,0,497,0,0,24,829,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2214,3,0,29,0,0,11111111111111111111111111111111
1213961,2023,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,46603,14444,38978,0,36755,0,245,2241,0,522,0,0,23,829,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2238,3,0,44,0,0,11111111111111111111111111111111
1214561,2024,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16288,38431,0,36784,0,245,2252,0,528,0,0,19,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
1215161,2025,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17006,38357,0,36794,0,245,2252,0,528,0,0,18,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
1215761,2026,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,18199,38599,0,36804,0,245,2252,0,528,0,0,19,828,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
1216361,2027,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14141,38965,0,36814,0,245,2252,0,528,0,0,22,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
1216961,2028,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15202,39388,0,36824,0,245,2252,0,528,0,0,24,829,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
1217561,2029,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17265,39790,0,36834,0,245,2252,0,528,0,0,27,829,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
1218161,2030,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15777,40029,0,36844,0,245,2252,0,528,0,0,28,829,17809,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,2249,3,0,50,0,0,11111111111111111111111111111111
